t,date,layoff_share,joblosers_share,cpi_infl,log_claims,claims,credit_spr,vix,sentiment,log_oil,oil,layoff_share_lag1,joblosers_share_lag1,log_claims_lag1,credit_spr_lag1,vix_lag1,cpi_infl_lag1,sentiment_lag1,log_oil_lag1,layoff_share_lag2,joblosers_share_lag2,log_claims_lag2,credit_spr_lag2,vix_lag2,cpi_infl_lag2,sentiment_lag2,log_oil_lag2,layoff_share_lag3,joblosers_share_lag3,log_claims_lag3,credit_spr_lag3,vix_lag3,cpi_infl_lag3,sentiment_lag3,log_oil_lag3,layoff_share_lag4,joblosers_share_lag4,log_claims_lag4,credit_spr_lag4,vix_lag4,cpi_infl_lag4,sentiment_lag4,log_oil_lag4
335,2017-11-01,0.14681192660550457,0.47505733944954126,2.17249,12.420175452192234,247750.0,1.9199999999999995,10.54,98.5,4.036715449385464,56.64,0.13783256880733943,0.4890252293577982,12.397725529753012,1.9600000000000004,10.13,2.02076,100.7,3.9431340004531985,0.1328440366972477,0.48702981651376154,12.515026853257494,2.0999999999999996,10.44,2.18057,95.1,3.9084165098340344,0.1448165137614679,0.49301605504587154,12.420175452192234,2.0999999999999996,11.98,1.92812,96.8,3.872033997211783,0.14780963302752292,0.4890252293577982,12.432411087740903,2.07,10.26,1.72511,93.4,3.8422441108202294
336,2017-12-01,0.14381880733944954,0.4940137614678899,2.12993,12.399169275492087,242600.0,1.8199999999999998,10.26,95.9,4.058371901763283,57.88,0.14681192660550457,0.47505733944954126,12.420175452192234,1.9199999999999995,10.54,2.17249,98.5,4.036715449385464,0.13783256880733943,0.4890252293577982,12.397725529753012,1.9600000000000004,10.13,2.02076,100.7,3.9431340004531985,0.1328440366972477,0.48702981651376154,12.515026853257494,2.0999999999999996,10.44,2.18057,95.1,3.9084165098340344,0.1448165137614679,0.49301605504587154,12.420175452192234,2.0999999999999996,11.98,1.92812,96.8,3.872033997211783
337,2018-01-01,0.12885321100917432,0.48802752293577983,2.15132,12.368404057447625,235250.0,1.6799999999999997,11.06,95.7,4.154184562578117,63.7,0.14381880733944954,0.4940137614678899,12.399169275492087,1.8199999999999998,10.26,2.12993,95.9,4.058371901763283,0.14681192660550457,0.47505733944954126,12.420175452192234,1.9199999999999995,10.54,2.17249,98.5,4.036715449385464,0.13783256880733943,0.4890252293577982,12.397725529753012,1.9600000000000004,10.13,2.02076,100.7,3.9431340004531985,0.1328440366972477,0.48702981651376154,12.515026853257494,2.0999999999999996,10.44,2.18057,95.1,3.9084165098340344
338,2018-02-01,0.13184633027522935,0.4850344036697248,2.26347,12.30591798049989,221000.0,1.65,22.46,99.7,4.130837198581126,62.23,0.12885321100917432,0.48802752293577983,12.368404057447625,1.6799999999999997,11.06,2.15132,95.7,4.154184562578117,0.14381880733944954,0.4940137614678899,12.399169275492087,1.8199999999999998,10.26,2.12993,95.9,4.058371901763283,0.14681192660550457,0.47505733944954126,12.420175452192234,1.9199999999999995,10.54,2.17249,98.5,4.036715449385464,0.13783256880733943,0.4890252293577982,12.397725529753012,1.9600000000000004,10.13,2.02076,100.7,3.9431340004531985
339,2018-03-01,0.13184633027522935,0.47805045871559626,2.33095,12.327404930697698,225800.0,1.7999999999999998,19.02,101.4,4.138680376042152,62.72,0.13184633027522935,0.4850344036697248,12.30591798049989,1.65,22.46,2.26347,99.7,4.130837198581126,0.12885321100917432,0.48802752293577983,12.368404057447625,1.6799999999999997,11.06,2.15132,95.7,4.154184562578117,0.14381880733944954,0.4940137614678899,12.399169275492087,1.8199999999999998,10.26,2.12993,95.9,4.058371901763283,0.14681192660550457,0.47505733944954126,12.420175452192234,1.9199999999999995,10.54,2.17249,98.5,4.036715449385464
340,2018-04-01,0.1328440366972477,0.4680733944954128,2.471,12.308177868467327,221500.0,1.7999999999999998,18.27,98.8,4.193435464866331,66.25,0.13184633027522935,0.47805045871559626,12.327404930697698,1.7999999999999998,19.02,2.33095,101.4,4.138680376042152,0.13184633027522935,0.4850344036697248,12.30591798049989,1.65,22.46,2.26347,99.7,4.130837198581126,0.12885321100917432,0.48802752293577983,12.368404057447625,1.6799999999999997,11.06,2.15132,95.7,4.154184562578117,0.14381880733944954,0.4940137614678899,12.399169275492087,1.8199999999999998,10.26,2.12993,95.9,4.058371901763283
341,2018-05-01,0.13084862385321103,0.46607798165137615,2.78192,12.307048562870175,221250.0,1.85,14.12,98.0,4.248209486939542,69.98,0.1328440366972477,0.4680733944954128,12.308177868467327,1.7999999999999998,18.27,2.471,98.8,4.193435464866331,0.13184633027522935,0.47805045871559626,12.327404930697698,1.7999999999999998,19.02,2.33095,101.4,4.138680376042152,0.13184633027522935,0.4850344036697248,12.30591798049989,1.65,22.46,2.26347,99.7,4.130837198581126,0.12885321100917432,0.48802752293577983,12.368404057447625,1.6799999999999997,11.06,2.15132,95.7,4.154184562578117
342,2018-06-01,0.14780963302752292,0.4790481651376146,2.80755,12.313131717823582,222600.0,1.92,13.68,98.2,4.217594110715667,67.87,0.13084862385321103,0.46607798165137615,12.307048562870175,1.85,14.12,2.78192,98.0,4.248209486939542,0.1328440366972477,0.4680733944954128,12.308177868467327,1.7999999999999998,18.27,2.471,98.8,4.193435464866331,0.13184633027522935,0.47805045871559626,12.327404930697698,1.7999999999999998,19.02,2.33095,101.4,4.138680376042152,0.13184633027522935,0.4850344036697248,12.30591798049989,1.65,22.46,2.26347,99.7,4.130837198581126
343,2018-07-01,0.13982798165137617,0.4820412844036698,2.85412,12.25247901834433,209500.0,1.9,13.15,97.9,4.2623981472183505,70.98,0.14780963302752292,0.4790481651376146,12.313131717823582,1.92,13.68,2.80755,98.2,4.217594110715667,0.13084862385321103,0.46607798165137615,12.307048562870175,1.85,14.12,2.78192,98.0,4.248209486939542,0.1328440366972477,0.4680733944954128,12.308177868467327,1.7999999999999998,18.27,2.471,98.8,4.193435464866331,0.13184633027522935,0.47805045871559626,12.327404930697698,1.7999999999999998,19.02,2.33095,101.4,4.138680376042152
344,2018-08-01,0.13982798165137617,0.4600917431192661,2.64292,12.247694320220994,208500.0,1.8799999999999994,12.55,96.2,4.22038966907276,68.06,0.13982798165137617,0.4820412844036698,12.25247901834433,1.9,13.15,2.85412,97.9,4.2623981472183505,0.14780963302752292,0.4790481651376146,12.313131717823582,1.92,13.68,2.80755,98.2,4.217594110715667,0.13084862385321103,0.46607798165137615,12.307048562870175,1.85,14.12,2.78192,98.0,4.248209486939542,0.1328440366972477,0.4680733944954128,12.308177868467327,1.7999999999999998,18.27,2.471,98.8,4.193435464866331
345,2018-09-01,0.13982798165137617,0.4670756880733945,2.33206,12.231740392278752,205200.0,1.88,12.91,100.1,4.251775570170929,70.23,0.13982798165137617,0.4600917431192661,12.247694320220994,1.8799999999999994,12.55,2.64292,96.2,4.22038966907276,0.13982798165137617,0.4820412844036698,12.25247901834433,1.9,13.15,2.85412,97.9,4.2623981472183505,0.14780963302752292,0.4790481651376146,12.313131717823582,1.92,13.68,2.80755,98.2,4.217594110715667,0.13084862385321103,0.46607798165137615,12.307048562870175,1.85,14.12,2.78192,98.0,4.248209486939542
346,2018-10-01,0.1388302752293578,0.4700688073394495,2.49203,12.269047444691562,213000.0,1.9200000000000004,19.35,98.6,4.259152536523347,70.75,0.13982798165137617,0.4670756880733945,12.231740392278752,1.88,12.91,2.33206,100.1,4.251775570170929,0.13982798165137617,0.4600917431192661,12.247694320220994,1.8799999999999994,12.55,2.64292,96.2,4.22038966907276,0.13982798165137617,0.4820412844036698,12.25247901834433,1.9,13.15,2.85412,97.9,4.2623981472183505,0.14780963302752292,0.4790481651376146,12.313131717823582,1.92,13.68,2.80755,98.2,4.217594110715667
347,2018-11-01,0.1448165137614679,0.4740596330275229,2.14733,12.324966175470584,225250.0,2.0999999999999996,19.39,97.5,4.04234926710372,56.96,0.1388302752293578,0.4700688073394495,12.269047444691562,1.9200000000000004,19.35,2.49203,98.6,4.259152536523347,0.13982798165137617,0.4670756880733945,12.231740392278752,1.88,12.91,2.33206,100.1,4.251775570170929,0.13982798165137617,0.4600917431192661,12.247694320220994,1.8799999999999994,12.55,2.64292,96.2,4.22038966907276,0.13982798165137617,0.4820412844036698,12.25247901834433,1.9,13.15,2.85412,97.9,4.2623981472183505
348,2018-12-01,0.12286697247706423,0.4610894495412844,2.00238,12.32207632128648,224600.0,2.3,24.95,98.3,3.9023766283763406,49.52,0.1448165137614679,0.4740596330275229,12.324966175470584,2.0999999999999996,19.39,2.14733,97.5,4.04234926710372,0.1388302752293578,0.4700688073394495,12.269047444691562,1.9200000000000004,19.35,2.49203,98.6,4.259152536523347,0.13982798165137617,0.4670756880733945,12.231740392278752,1.88,12.91,2.33206,100.1,4.251775570170929,0.13982798165137617,0.4600917431192661,12.247694320220994,1.8799999999999994,12.55,2.64292,96.2,4.22038966907276
349,2019-01-01,0.1488073394495413,0.48004587155963296,1.48759,12.313805345333055,222750.0,2.41,19.57,91.2,3.9392489916817377,51.38,0.12286697247706423,0.4610894495412844,12.32207632128648,2.3,24.95,2.00238,98.3,3.9023766283763406,0.1448165137614679,0.4740596330275229,12.324966175470584,2.0999999999999996,19.39,2.14733,97.5,4.04234926710372,0.1388302752293578,0.4700688073394495,12.269047444691562,1.9200000000000004,19.35,2.49203,98.6,4.259152536523347,0.13982798165137617,0.4670756880733945,12.231740392278752,1.88,12.91,2.33206,100.1,4.251775570170929
350,2019-02-01,0.12785550458715594,0.45709862385321104,1.51886,12.312682380588432,222500.0,2.27,15.23,93.8,4.006423680849631,54.95,0.1488073394495413,0.48004587155963296,12.313805345333055,2.41,19.57,1.48759,91.2,3.9392489916817377,0.12286697247706423,0.4610894495412844,12.32207632128648,2.3,24.95,2.00238,98.3,3.9023766283763406,0.1448165137614679,0.4740596330275229,12.324966175470584,2.0999999999999996,19.39,2.14733,97.5,4.04234926710372,0.1388302752293578,0.4700688073394495,12.269047444691562,1.9200000000000004,19.35,2.49203,98.6,4.259152536523347
351,2019-03-01,0.1368348623853211,0.4531077981651376,1.88319,12.263397712149443,211800.0,2.27,14.49,98.4,4.063025878964673,58.15,0.12785550458715594,0.45709862385321104,12.312682380588432,2.27,15.23,1.51886,93.8,4.006423680849631,0.1488073394495413,0.48004587155963296,12.313805345333055,2.41,19.57,1.48759,91.2,3.9392489916817377,0.12286697247706423,0.4610894495412844,12.32207632128648,2.3,24.95,2.00238,98.3,3.9023766283763406,0.1448165137614679,0.4740596330275229,12.324966175470584,2.0999999999999996,19.39,2.14733,97.5,4.04234926710372
352,2019-04-01,0.12785550458715594,0.4600917431192661,2.00058,12.253671624329453,209750.0,2.1700000000000004,12.95,97.2,4.156693187286636,63.86,0.1368348623853211,0.4531077981651376,12.263397712149443,2.27,14.49,1.88319,98.4,4.063025878964673,0.12785550458715594,0.45709862385321104,12.312682380588432,2.27,15.23,1.51886,93.8,4.006423680849631,0.1488073394495413,0.48004587155963296,12.313805345333055,2.41,19.57,1.48759,91.2,3.9392489916817377,0.12286697247706423,0.4610894495412844,12.32207632128648,2.3,24.95,2.00238,98.3,3.9023766283763406
353,2019-05-01,0.14681192660550457,0.4501146788990826,1.79591,12.294541293517781,218500.0,2.23,16.72,100.0,4.108083088332614,60.83,0.12785550458715594,0.4600917431192661,12.253671624329453,2.1700000000000004,12.95,2.00058,97.2,4.156693187286636,0.1368348623853211,0.4531077981651376,12.263397712149443,2.27,14.49,1.88319,98.4,4.063025878964673,0.12785550458715594,0.45709862385321104,12.312682380588432,2.27,15.23,1.51886,93.8,4.006423680849631,0.1488073394495413,0.48004587155963296,12.313805345333055,2.41,19.57,1.48759,91.2,3.9392489916817377
